Date,Open,High,Low,Close
2020-10-18,0.106,0.1076,0.1052,0.1075
2020-10-19,0.1076,0.111,0.1062,0.1087
2020-10-20,0.1086,0.1088,0.1003,0.1025
2020-10-21,0.1019,0.1084,0.1015,0.1061
2020-10-22,0.1065,0.1129,0.1054,0.111
2020-10-23,0.1108,0.112,0.1053,0.1081
2020-10-24,0.1082,0.11,0.1074,0.1081
2020-10-25,0.108,0.1088,0.1062,0.1066
2020-10-26,0.1064,0.1076,0.0993,0.1031
2020-10-27,0.1031,0.1059,0.1019,0.1026
2020-10-28,0.1026,0.1034,0.0951,0.099
2020-10-29,0.0989,0.1007,0.095,0.0953
2020-10-30,0.095,0.0957,0.0896,0.0934
2020-10-31,0.0933,0.0955,0.0925,0.0932
2020-11-01,0.0932,0.0987,0.0927,0.0983
2020-11-02,0.0984,0.1001,0.0916,0.0925
2020-11-03,0.0923,0.0939,0.0881,0.0937
2020-11-04,0.0936,0.0963,0.0919,0.0956
2020-11-05,0.096,0.0982,0.0923,0.0977
2020-11-06,0.0977,0.11,0.0974,0.1094
2020-11-07,0.1094,0.1139,0.0989,0.1013
2020-11-08,0.1015,0.1084,0.1001,0.1065
2020-11-09,0.1066,0.108,0.1014,0.1054
2020-11-10,0.1055,0.1092,0.1037,0.1059
2020-11-11,0.1059,0.109,0.1057,0.106
2020-11-12,0.106,0.1067,0.1028,0.1048
2020-11-13,0.1048,0.108,0.1044,0.1065
2020-11-14,0.1066,0.1073,0.1017,0.1044
2020-11-15,0.1041,0.1051,0.0986,0.1005
2020-11-16,0.1005,0.1054,0.0996,0.1039
2020-11-17,0.1037,0.1124,0.1037,0.1097
2020-11-18,0.1096,0.1117,0.1022,0.1067
2020-11-19,0.1068,0.1081,0.1045,0.106
2020-11-20,0.106,0.119,0.1058,0.1185
2020-11-21,0.1183,0.1348,0.1167,0.1338
2020-11-22,0.1335,0.1537,0.12,0.1461
2020-11-23,0.1461,0.1611,0.141,0.1545
2020-11-24,0.1552,0.1835,0.1347,0.1674
2020-11-25,0.1673,0.176,0.1475,0.1552
2020-11-26,0.1551,0.1609,0.123,0.1407
2020-11-27,0.1404,0.1459,0.1312,0.1418
2020-11-28,0.1418,0.1723,0.1392,0.1653
2020-11-29,0.165,0.1713,0.1574,0.1671
2020-11-30,0.1669,0.1741,0.1603,0.1723
2020-12-01,0.1723,0.1743,0.1434,0.1555
2020-12-02,0.155,0.1598,0.1511,0.1586
2020-12-03,0.1587,0.1685,0.156,0.1642
2020-12-04,0.1642,0.1646,0.1461,0.1478
2020-12-05,0.148,0.162,0.1461,0.1601
2020-12-06,0.1601,0.1627,0.1535,0.1588
2020-12-07,0.1588,0.159,0.1515,0.154
2020-12-08,0.1541,0.1549,0.1377,0.141
2020-12-09,0.1407,0.1502,0.13,0.1481
2020-12-10,0.1481,0.1486,0.1393,0.1418
2020-12-11,0.1421,0.1426,0.1349,0.1392
2020-12-12,0.1392,0.1475,0.1387,0.1441
2020-12-13,0.1442,0.1568,0.143,0.1538
2020-12-14,0.154,0.1586,0.1498,0.1586
2020-12-15,0.1586,0.16,0.1526,0.154
2020-12-16,0.154,0.1687,0.1494,0.1684
2020-12-17,0.1684,0.1765,0.161,0.1635
2020-12-18,0.1637,0.1694,0.1585,0.1653
2020-12-19,0.1652,0.1709,0.1633,0.1645
2020-12-20,0.1638,0.1691,0.1572,0.1624
2020-12-21,0.1621,0.166,0.1465,0.1528
2020-12-22,0.1528,0.1745,0.149,0.157
2020-12-23,0.1568,0.158,0.1257,0.1366
2020-12-24,0.1365,0.1546,0.1315,0.1532
2020-12-25,0.1533,0.167,0.1503,0.1575
2020-12-26,0.157,0.1626,0.149,0.1581
2020-12-27,0.1581,0.1659,0.149,0.1541
2020-12-28,0.1544,0.18,0.1526,0.1761
2020-12-29,0.1761,0.1968,0.1731,0.1905
2020-12-30,0.1909,0.1933,0.1753,0.184
2020-12-31,0.184,0.1863,0.1755,0.1817
2021-01-01,0.1817,0.185,0.15,0.1756
2021-01-02,0.1754,0.1847,0.1688,0.1775
2021-01-03,0.1775,0.21,0.1731,0.2068
2021-01-04,0.2066,0.2424,0.19,0.2261
2021-01-05,0.2258,0.265,0.2058,0.2599
2021-01-06,0.26,0.3473,0.2544,0.3342
2021-01-07,0.3347,0.3564,0.25,0.2993
2021-01-08,0.2999,0.3212,0.2607,0.3041
2021-01-09,0.3045,0.3393,0.2966,0.3318
2021-01-10,0.3324,0.3419,0.2795,0.3015
2021-01-11,0.3023,0.3034,0.229,0.2754
2021-01-12,0.2763,0.315,0.2631,0.2889
2021-01-13,0.2888,0.3158,0.2704,0.3125
2021-01-14,0.313,0.3245,0.2964,0.3112
2021-01-15,0.3112,0.3311,0.2772,0.3028
2021-01-16,0.3022,0.3672,0.3018,0.3504
2021-01-17,0.3501,0.3977,0.3413,0.3818
2021-01-18,0.3828,0.3969,0.3638,0.3706
2021-01-19,0.371,0.385,0.3626,0.3685
2021-01-20,0.368,0.3773,0.3303,0.3754
2021-01-21,0.376,0.3794,0.3,0.308
2021-01-22,0.3079,0.3598,0.278,0.3496
2021-01-23,0.3488,0.3579,0.3357,0.3456
2021-01-24,0.3458,0.3697,0.3364,0.3538
2021-01-25,0.3541,0.3644,0.3405,0.343
2021-01-26,0.3431,0.3507,0.3244,0.3442
2021-01-27,0.344,0.3445,0.3042,0.3125
2021-01-28,0.3125,0.3567,0.305,0.345
2021-01-29,0.3453,0.3693,0.3315,0.3475
2021-01-30,0.348,0.377,0.3374,0.364
2021-01-31,0.3622,0.377,0.3381,0.3452
2021-02-01,0.3452,0.425,0.333,0.4089
2021-02-02,0.4094,0.457,0.3893,0.4254
2021-02-03,0.4266,0.45,0.416,0.4427
2021-02-04,0.4427,0.45,0.4105,0.4402
2021-02-05,0.4402,0.5623,0.437,0.541
2021-02-06,0.541,0.6689,0.5211,0.635
2021-02-07,0.635,0.7099,0.5816,0.6636
2021-02-08,0.6636,0.7265,0.6313,0.6782
2021-02-09,0.6779,0.7129,0.6643,0.7067
2021-02-10,0.7067,0.9535,0.7067,0.9416
2021-02-11,0.9416,0.982,0.869,0.9299
2021-02-12,0.9319,0.9481,0.8651,0.9282
2021-02-13,0.9273,0.953,0.7858,0.9137
2021-02-14,0.9139,0.92,0.809,0.8459
2021-02-15,0.8452,0.9128,0.6862,0.8598
2021-02-16,0.8643,0.906,0.8341,0.8715
2021-02-17,0.872,0.8995,0.8217,0.893
2021-02-18,0.8929,0.9599,0.8929,0.9139
2021-02-19,0.9147,0.9472,0.877,0.926
2021-02-20,0.926,1.1987,0.915,1.1161
2021-02-21,1.1163,1.1524,1.07,1.1008
2021-02-22,1.1016,1.147,0.156,1.0984
2021-02-23,1.0998,1.14,0.815,0.9631
2021-02-24,0.961,1.0777,0.9,1.0496
2021-02-25,1.0492,1.1762,1.015,1.073
2021-02-26,1.0754,1.2988,0.9911,1.2429
2021-02-27,1.2451,1.4851,1.23,1.3187
2021-02-28,1.318,1.3645,1.16,1.3156
2021-03-01,1.3164,1.3541,1.235,1.2969
2021-03-02,1.2984,1.3016,1.18,1.226
2021-03-03,1.2257,1.2686,1.2106,1.2156
2021-03-04,1.215,1.2315,1.0654,1.1126
2021-03-05,1.1126,1.2,1.0333,1.1581
2021-03-06,1.1601,1.1828,1.0852,1.1285
2021-03-07,1.13,1.1457,1.106,1.1322
2021-03-08,1.1307,1.1799,1.106,1.1186
2021-03-09,1.1182,1.221,1.1021,1.199
2021-03-10,1.199,1.2087,1.115,1.1324
2021-03-11,1.1337,1.1404,1.11,1.1259
2021-03-12,1.128,1.1295,1.02,1.0329
2021-03-13,1.0328,1.1905,0.9837,1.101
2021-03-14,1.101,1.1032,1.0533,1.0533
2021-03-15,1.053,1.0702,1.0008,1.0314
2021-03-16,1.0326,1.28,1.0,1.25
2021-03-17,1.25,1.4316,1.205,1.3791
2021-03-18,1.3796,1.476,1.2229,1.231
2021-03-19,1.231,1.3424,1.181,1.2943
2021-03-20,1.2944,1.31,1.2,1.2004
2021-03-21,1.2003,1.2426,1.16,1.187
2021-03-22,1.187,1.2074,1.0656,1.1024
2021-03-23,1.102,1.1739,1.0817,1.1155
2021-03-24,1.1152,1.1653,1.0315,1.0687
2021-03-25,1.0683,1.1523,1.0466,1.0971
2021-03-26,1.0971,1.2897,1.0966,1.2149
2021-03-27,1.2151,1.24,1.155,1.1768
2021-03-28,1.1769,1.219,1.1679,1.1897
2021-03-29,1.1899,1.2297,1.179,1.2026
2021-03-30,1.2031,1.2374,1.1896,1.2132
2021-03-31,1.2124,1.2127,1.1551,1.1924
2021-04-01,1.1925,1.2066,1.1733,1.1842
2021-04-02,1.1848,1.2434,1.18,1.1914
2021-04-03,1.191,1.24,1.1586,1.1633
2021-04-04,1.1633,1.1933,1.1518,1.182
2021-04-05,1.1838,1.2259,1.1641,1.2117
2021-04-06,1.2116,1.3423,1.18,1.2523
2021-04-07,1.2535,1.2894,1.1607,1.1737
2021-04-08,1.1732,1.2242,1.1705,1.2191
2021-04-09,1.2199,1.2285,1.1921,1.2023
2021-04-10,1.2027,1.25,1.1948,1.2178
2021-04-11,1.218,1.2888,1.1984,1.2625
2021-04-12,1.2625,1.346,1.2625,1.3151
2021-04-13,1.3151,1.4369,1.283,1.4115
2021-04-14,1.4132,1.5584,1.35,1.4534
2021-04-15,1.4566,1.4969,1.4112,1.4793
2021-04-16,1.4823,1.52,1.302,1.4129
2021-04-17,1.4123,1.4593,1.36,1.372
2021-04-18,1.3745,1.3845,1.02,1.2804
2021-04-19,1.2795,1.325,1.172,1.194
2021-04-20,1.1988,1.28,1.1295,1.26
2021-04-21,1.261,1.2886,1.2052,1.2416
2021-04-22,1.243,1.2797,1.179,1.1837
2021-04-23,1.1791,1.18,0.9627,1.1324
2021-04-24,1.1351,1.1976,1.0944,1.129
2021-04-25,1.129,1.1468,1.0594,1.0623
2021-04-26,1.055,1.2512,1.0267,1.2154
2021-04-27,1.2141,1.3349,1.1945,1.2993
2021-04-28,1.2969,1.3514,1.2351,1.3164
2021-04-29,1.3185,1.41,1.2705,1.2976
2021-04-30,1.2958,1.371,1.2858,1.3463
2021-05-01,1.3441,1.3696,1.32,1.3388
2021-05-02,1.3388,1.3595,1.2953,1.344
2021-05-03,1.344,1.3799,1.3202,1.3515
2021-05-04,1.3514,1.3672,1.2583,1.3093
2021-05-05,1.3109,1.4951,1.2636,1.4516
2021-05-06,1.4484,1.69,1.4337,1.6124
2021-05-07,1.6126,1.7465,1.53,1.652
2021-05-08,1.6523,1.6552,1.5636,1.6139
2021-05-09,1.6143,1.83,1.5768,1.8005
2021-05-10,1.799,1.824,1.5511,1.64
2021-05-11,1.6233,1.7787,1.601,1.7377
2021-05-12,1.74,1.8228,1.6638,1.7422
2021-05-13,1.7419,1.9551,1.51,1.9122
2021-05-14,1.9093,1.9789,1.8182,1.9467
2021-05-15,1.9481,2.3764,1.9437,2.2863
2021-05-16,2.286,2.4572,2.0156,2.0226
2021-05-17,2.0407,2.3261,1.9188,2.1165
2021-05-18,2.1107,2.1486,1.975,2.0154
2021-05-19,2.0157,2.0389,0.97,1.5106
2021-05-20,1.5264,1.95,1.3604,1.8063
2021-05-21,1.8039,1.8692,1.4083,1.4162
2021-05-22,1.42,1.5998,1.325,1.4868
2021-05-23,1.4839,1.538,1.0574,1.2706
2021-05-24,1.2699,1.597,1.2616,1.5538
2021-05-25,1.5515,1.6487,1.4416,1.5167
2021-05-26,1.5195,1.8299,1.5031,1.7442
2021-05-27,1.7463,1.7884,1.6142,1.6501
2021-05-28,1.6485,1.6931,1.4507,1.5071
2021-05-29,1.5073,1.56,1.3371,1.3652
2021-05-30,1.3669,1.6983,1.3521,1.625
2021-05-31,1.6207,1.6915,1.5257,1.6677
2021-06-01,1.6687,1.7782,1.6558,1.7176
2021-06-02,1.7185,1.8006,1.7148,1.7627
2021-06-03,1.7642,1.8888,1.7152,1.8266
2021-06-04,1.8266,1.8488,1.6117,1.7458
2021-06-05,1.7454,1.7822,1.65,1.679
2021-06-06,1.6746,1.7052,1.6109,1.6739
2021-06-07,1.675,1.7426,1.6156,1.6255
2021-06-08,1.6229,1.6397,1.401,1.5821
2021-06-09,1.5825,1.6309,1.485,1.58
2021-06-10,1.58,1.6361,1.511,1.5354
2021-06-11,1.5371,1.5604,1.5157,1.5234
2021-06-12,1.5371,1.5604,1.5157,1.5234
2021-06-13,1.5371,1.5604,1.5157,1.5234
2021-06-14,1.5766,1.594,1.5412,1.5459
2021-06-15,1.5472,1.6108,1.5454,1.5461
2021-06-16,1.5478,1.5735,1.491,1.5104
2021-06-17,1.5104,1.5383,1.4582,1.4659
2021-06-18,1.466,1.4918,1.3779,1.3988
2021-06-19,1.3991,1.4396,1.3896,1.4141
2021-06-20,1.4141,1.4558,1.3066,1.4528
2021-06-21,1.4565,1.4578,1.2479,1.2757
2021-06-22,1.274,1.2774,1.0011,1.193
2021-06-23,1.1928,1.3053,1.1256,1.2142
2021-06-24,1.214,1.399,1.2023,1.3667
2021-06-25,1.3649,1.395,1.2448,1.2918
2021-06-26,1.287,1.2906,1.1986,1.2204
2021-06-27,1.2379,1.3017,1.2334,1.2572
2021-06-28,1.2572,1.3492,1.2572,1.3403
2021-06-29,1.3397,1.4199,1.3114,1.3787
2021-06-30,1.3787,1.3994,1.2856,1.3731
2021-07-01,1.3715,1.3864,1.3036,1.3319
2021-07-02,1.3377,1.3756,1.2858,1.3525
2021-07-03,1.3525,1.4428,1.3525,1.4231
2021-07-04,1.4232,1.4686,1.3837,1.4648
2021-07-05,1.4648,1.4949,1.3788,1.4117
2021-07-06,1.4118,1.4569,1.3969,1.4029
2021-07-07,1.4022,1.4399,1.391,1.4166
2021-07-08,1.4166,1.4166,1.3431,1.3517
2021-07-09,1.3526,1.3734,1.2877,1.3432
2021-07-10,1.3432,1.3649,1.3206,1.331
2021-07-11,1.3334,1.351,1.3248,1.337
2021-07-12,1.337,1.3733,1.292,1.304
2021-07-13,1.3055,1.3206,1.2505,1.2643
2021-07-14,1.2643,1.2895,1.2,1.2673
2021-07-15,1.2671,1.288,1.2058,1.2304
2021-07-16,1.2304,1.2444,1.1768,1.1836
2021-07-17,1.1818,1.1997,1.1511,1.183
2021-07-18,1.183,1.2181,1.1683,1.1807
2021-07-19,1.18,1.1945,1.1167,1.125
2021-07-20,1.1247,1.135,1.022,1.0801
2021-07-21,1.0801,1.222,1.0383,1.1571
2021-07-22,1.1571,1.2075,1.141,1.185
2021-07-23,1.1847,1.2071,1.1477,1.17
2021-07-24,1.17,1.2488,1.1634,1.2196
2021-07-25,1.2196,1.24,1.1918,1.2082
2021-07-26,1.2082,1.3996,1.207,1.278
2021-07-27,1.277,1.3169,1.2156,1.2548
2021-07-28,1.2548,1.3178,1.254,1.276
2021-07-29,1.2748,1.2985,1.2588,1.2907
2021-07-30,1.2911,1.3179,1.2497,1.2986
2021-07-31,1.3,1.3295,1.29,1.3086
2021-08-01,1.3086,1.3889,1.3086,1.3547
2021-08-02,1.3547,1.3547,1.296,1.3019
2021-08-03,1.3025,1.3773,1.263,1.3726
2021-08-04,1.3728,1.392,1.3235,1.3863
2021-08-05,1.3862,1.3974,1.3385,1.3881
2021-08-06,1.3894,1.4249,1.3624,1.4057
2021-08-07,1.4059,1.485,1.3931,1.4514
2021-08-08,1.4514,1.495,1.4089,1.4208
2021-08-09,1.4208,1.4999,1.3958,1.4612
2021-08-10,1.4605,1.6079,1.4514,1.604
2021-08-11,1.6069,1.8943,1.6069,1.852
2021-08-12,1.8483,1.8686,1.6818,1.7609
2021-08-13,1.7643,2.08,1.7234,2.05
2021-08-14,2.0492,2.248,2.0151,2.1717
2021-08-15,2.1717,2.2486,2.0352,2.1867
2021-08-16,2.1897,2.2,2.05,2.0969
2021-08-17,2.095,2.1415,1.9275,2.018
2021-08-18,2.0222,2.1631,1.8778,2.048
2021-08-19,2.0427,2.4355,2.0357,2.3647
2021-08-20,2.3686,2.5775,2.3448,2.4851
2021-08-21,2.4836,2.5282,2.3881,2.4006
2021-08-22,2.4024,2.6516,2.394,2.5769
2021-08-23,2.576,2.962,2.5616,2.9188
2021-08-24,2.915,2.9693,2.5914,2.8251
2021-08-25,2.8248,2.8393,2.608,2.7249
2021-08-26,2.7244,2.7845,2.47,2.5359
2021-08-27,2.5363,2.8931,2.4972,2.8814
2021-08-28,2.879,2.95,2.7782,2.8388
2021-08-29,2.8364,2.93,2.729,2.8916
2021-08-30,2.8916,2.9,2.7532,2.8169
2021-08-31,2.8171,2.8793,2.705,2.7598
2021-09-01,2.7616,2.9028,2.726,2.8343
2021-09-02,2.8343,3.0978,2.8343,2.9757
2021-09-03,2.9747,3.0318,2.9061,2.9685
2021-09-04,2.9655,2.979,2.8081,2.8656
2021-09-05,2.8656,2.9491,2.8262,2.9484
2021-09-06,2.949,2.9566,2.8045,2.8407
2021-09-07,2.8402,2.8726,2.04,2.4029
2021-09-08,2.4102,2.5644,2.2038,2.3961
2021-09-09,2.3973,2.6238,2.3695,2.4967
2021-09-10,2.4948,2.5839,2.2968,2.358
2021-09-11,2.3556,2.7942,2.3272,2.7151
2021-09-12,2.7102,2.7869,2.5118,2.5577
2021-09-13,2.56,2.6254,2.315,2.4361
2021-09-14,2.4454,2.452,2.3271,2.3953
2021-09-15,2.3942,2.5812,2.3569,2.4814
2021-09-16,2.4811,2.5132,2.3832,2.3849
2021-09-17,2.3854,2.4411,2.333,2.3331
2021-09-18,2.3349,2.4368,2.3127,2.367
2021-09-19,2.367,2.3949,2.305,2.3254
2021-09-20,2.3258,2.3415,1.9836,2.0856
2021-09-21,2.0873,2.2242,1.9773,1.9871
2021-09-22,1.985,2.2547,1.9184,2.2455
2021-09-23,2.2478,2.2901,2.183,2.2505
2021-09-24,2.2505,2.3464,2.0713,2.2874
2021-09-25,2.2874,2.4576,2.2407,2.3604
2021-09-26,2.3534,2.3541,2.1512,2.267
2021-09-27,2.267,2.2748,2.159,2.1681
2021-09-28,2.1681,2.1999,2.03,2.0718
2021-09-29,2.0725,2.143,2.022,2.0407
2021-09-30,2.041,2.1351,2.0369,2.0985
2021-10-01,2.0985,2.2618,2.0938,2.2459
2021-10-02,2.2487,2.3194,2.1957,2.296
2021-10-03,2.2927,2.314,2.2244,2.2597
2021-10-04,2.2597,2.2609,2.1524,2.1832
2021-10-05,2.1832,2.2499,2.1764,2.2402
2021-10-06,2.2402,2.259,2.115,2.2201
2021-10-07,2.2207,2.37,2.1521,2.2979
2021-10-08,2.2956,2.3113,2.2203,2.2308
2021-10-09,2.2309,2.2992,2.2211,2.267
2021-10-10,2.267,2.2753,2.2211,2.2234
2021-10-11,2.2247,2.2479,2.1227,2.1333
2021-10-12,2.13,2.1735,2.0729,2.1363
2021-10-13,2.139,2.172,2.0826,2.1545
2021-10-14,2.156,2.22,2.155,2.166
2021-10-15,2.166,2.24,2.14,2.2341
2021-10-16,2.2326,2.247,2.1731,2.186
2021-10-17,2.1853,2.1879,2.0964,2.1182
2021-10-18,2.1182,2.1723,2.1077,2.133
2021-10-19,2.133,2.1551,2.0937,2.0937
2021-10-20,2.0937,2.2071,2.0919,2.1808
2021-10-21,2.1821,2.295,1.82,2.1542
2021-10-22,2.1542,2.208,2.1268,2.1584
2021-10-23,2.1584,2.1735,2.134,2.146
2021-10-24,2.1461,2.1651,2.0941,2.1237
2021-10-25,2.1237,2.1754,2.1121,2.1448
2021-10-26,2.1448,2.2,2.1414,2.191
2021-10-27,2.1909,2.1962,1.8509,1.944
2021-10-28,1.9444,2.0575,1.9085,2.0069
2021-10-29,2.0054,2.0448,1.9837,2.0081
2021-10-30,2.008,2.0186,1.9443,1.9733
2021-10-31,1.9723,2.0263,1.9211,1.9584
2021-11-01,1.9584,2.0171,1.9155,1.9369
2021-11-02,1.937,1.995,1.9316,1.9651
2021-11-03,1.9648,2.1432,1.9506,2.0897
2021-11-04,2.0907,2.1024,1.9478,1.9847
2021-11-05,1.9847,2.0201,1.9616,1.9646
2021-11-06,1.9655,2.0389,1.9458,1.9883
2021-11-07,1.9887,2.0343,1.9775,2.0198
2021-11-08,2.0198,2.1378,2.0117,2.108
2021-11-09,2.108,2.375,2.1072,2.2861
2021-11-10,2.2829,2.3255,1.9503,2.0498
2021-11-11,2.0382,2.15,2.0173,2.1
2021-11-12,2.1,2.1052,1.9926,2.0572
2021-11-13,2.0572,2.0781,2.0227,2.0474
2021-11-14,2.0474,2.068,2.011,2.0367
2021-11-15,2.0367,2.0917,2.0124,2.0292
2021-11-16,2.0284,2.0284,1.784,1.898
2021-11-17,1.8988,1.9059,1.8022,1.864
2021-11-18,1.8652,1.9083,1.7058,1.7987
2021-11-19,1.801,1.8942,1.7562,1.8593
2021-11-20,1.8606,1.956,1.8561,1.9183
2021-11-21,1.9183,1.9262,1.8551,1.8745
2021-11-22,1.8726,1.8771,1.7601,1.7791
